referenceDesignator,deployNum,deployYear,rawFile,rawSerialNumber,attemptedAt,filesTried
RS01SLBS-LJ01A-10-ADCPTE101,5.0,2020,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2022/02/ADCPTE101_10.33.5.10_2101_20220209T0000_UTC.dat,18813,2026-09-18,ADCPTE101_10.33.5.10_2101_20220209T0000_UTC.dat
RS01SLBS-LJ01A-10-ADCPTE101,6.0,2023,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2024/12/ADCPTE101_10.33.5.10_2101_20241225T0000_UTC.dat,19224,2026-09-18,ADCPTE101_10.33.5.10_2101_20241225T0000_UTC.dat
RS01SLBS-LJ01A-10-ADCPTE101,7.0,2026,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/ADCPTE101/2026/08/ADCPTE101_10.33.5.10_2101_20260831T0000_UTC.dat,23443,2026-09-18,ADCPTE101_10.33.5.10_2101_20260831T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2015/02/OPTAAC103_10.33.5.11_2101_20150205T2023_UTC.dat,155,2026-09-18,OPTAAC103_10.33.5.11_2101_20150205T2023_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2016/01/OPTAAC103_10.33.5.11_2101_20160110T0000_UTC.dat,204,2026-09-18,OPTAAC103_10.33.5.11_2101_20160110T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2016/11/OPTAAC103_10.33.5.11_2101_20161105T0000_UTC.dat,155,2026-09-18,OPTAAC103_10.33.5.11_2101_20161105T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2018/01/OPTAAC103_10.33.5.11_2101_20180112T0000_UTC.dat,204,2026-09-18,OPTAAC103_10.33.5.11_2101_20180112T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2018/12/OPTAAC103_10.33.5.11_2101_20181222T0000_UTC.dat,248,2026-09-18,OPTAAC103_10.33.5.11_2101_20181222T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2020/01/OPTAAC103_10.33.5.11_2101_20200111T0000_UTC.dat,250,2026-09-18,OPTAAC103_10.33.5.11_2101_20200111T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2021/02/OPTAAC103_10.33.5.11_2101_20210203T0000_UTC.dat,248,2026-09-18,OPTAAC103_10.33.5.11_2101_20210203T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2021/12/OPTAAC103_10.33.5.11_2101_20211201T0011_UTC.dat,155,2026-09-18,OPTAAC103_10.33.5.11_2101_20211201T0011_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2023/01/OPTAAC103_10.33.5.11_2101_20230119T0002_UTC.dat,248,2026-09-18,OPTAAC103_10.33.5.11_2101_20230119T0002_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2024/02/OPTAAC103_10.33.5.11_2101_20240215T0000_UTC.dat,155,2026-09-18,OPTAAC103_10.33.5.11_2101_20240215T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,11.0,2024,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2025/08/OPTAAC103_10.33.5.11_2101_20250813T0000_UTC.dat,248,2026-09-18,OPTAAC103_10.33.5.11_2101_20250813T0000_UTC.dat
RS01SLBS-LJ01A-11-OPTAAC103,12.0,2026,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/OPTAAC103/2026/08/OPTAAC103_10.33.5.11_2101_20260831T2000_UTC.dat,250,2026-09-18,OPTAAC103_10.33.5.11_2101_20260831T2000_UTC.dat
RS01SLBS-LJ01A-12-CTDPFB101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2014/08/CTDPFB101_10.33.5.12_2101_20140828T2227_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,2.0,2015,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2015/07/CTDPFB101_10.33.5.12_2101_20150709T1626_UTC.dat,119,,
RS01SLBS-LJ01A-12-CTDPFB101,3.0,2016,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2016/07/CTDPFB101_10.33.5.12_2101_20160716T0245_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,4.0,2017,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2017/07/CTDPFB101_10.33.5.12_2101_20170729T1906_UTC.dat,119,,
RS01SLBS-LJ01A-12-CTDPFB101,5.0,2018,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2018/06/CTDPFB101_10.33.5.12_2101_20180626T0000_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,6.0,2019,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2019/06/CTDPFB101_10.33.5.12_2101_20190619T2116_UTC.dat,128,,
RS01SLBS-LJ01A-12-CTDPFB101,7.0,2020,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2020/08/CTDPFB101_10.33.5.12_2101_20200804T1608_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,8.0,2021,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2021/08/CTDPFB101_10.33.5.12_2101_20210824T1931_UTC.dat,119,,
RS01SLBS-LJ01A-12-CTDPFB101,9.0,2022,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2022/08/CTDPFB101_10.33.5.12_2101_20220809T1735_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,10.0,2023,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2023/08/CTDPFB101_10.33.5.12_2101_20230818T1518_UTC.dat,119,,
RS01SLBS-LJ01A-12-CTDPFB101,11.0,2024,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2024/08/CTDPFB101_10.33.5.12_2101_20240814T2057_UTC.dat,7234,,
RS01SLBS-LJ01A-12-CTDPFB101,12.0,2026,https://rawdata.oceanobservatories.org/files/RS01SLBS/LJ01A/CTDPFB101/2026/08/CTDPFB101_10.33.5.12_2101_20260811T2312_UTC.dat,119,2026-09-18,CTDPFB101_10.33.5.12_2101_20260811T0000_UTC.dat CTDPFB101_10.33.5.12_2101_20260811T2312_UTC.dat
RS01SLBS-MJ01A-06-PRESTA101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SLBS/MJ01A/PRESTA101/2014/09/PRESTA101_10.33.2.6_2101_20140912T2300_UTC.dat,05400030,2026-09-19,PRESTA101_10.33.2.6_2101_20140912T2300_UTC.dat
RS01SLBS-MJ01A-06-PRESTA101,2.0,2018,none,-99999,2026-09-19,PRESTA101_10.33.2.6_2101_20180626T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180627T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180628T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180629T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180630T0000_UTC.dat PRESTA101_10.33.2.6_2101_20220808T0000_UTC.dat PRESTA101_10.33.2.6_2101_20220809T0000_UTC.dat PRESTA101_10.33.2.6_2101_20220807T0000_UTC.dat PRESTA101_10.33.2.6_2101_20220810T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180629T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180630T0000_UTC.dat PRESTA101_10.33.2.6_2101_20180701T0000_UTC.dat
RS01SUM1-LJ01B-09-PRESTB102,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SUM1/LJ01B/PRESTB102/2014/09/PRESTB102_10.33.8.9_2101_20140918T2113_UTC.dat,05400031,2026-09-19,PRESTB102_10.33.8.9_2101_20140918T2113_UTC.dat
RS01SUM1-LJ01B-09-PRESTB102,2.0,2017,https://rawdata.oceanobservatories.org/files/RS01SUM1/LJ01B/PRESTB102/2017/08/PRESTB102_10.33.8.9_2101_20170811T2321_UTC.dat,05400047,2026-09-19,PRESTB102_10.33.8.9_2101_20170811T2321_UTC.dat
RS01SUM2-MJ01B-12-ADCPSK101,1.0,2014,https://rawdata.oceanobservatories.org/files/RS01SUM2/MJ01B/ADCPSK101/2016/07/ADCPSK101_10.33.7.12_2101_20160728T0000_UTC.dat,18975,2026-09-18,ADCPSK101_10.33.7.12_2101_20160728T0000_UTC.dat
RS01SUM2-MJ01B-12-ADCPSK101,2.0,2018,https://rawdata.oceanobservatories.org/files/RS01SUM2/MJ01B/ADCPSK101/2020/08/ADCPSK101_10.33.7.12_2101_20200818T0000_UTC.dat,18977,2026-09-18,ADCPSK101_10.33.7.12_2101_20200818T0000_UTC.dat
RS01SUM2-MJ01B-12-ADCPSK101,3.0,2023,https://rawdata.oceanobservatories.org/files/RS01SUM2/MJ01B/ADCPSK101/2025/03/ADCPSK101_10.33.7.12_2101_20250309T0000_UTC.dat,18975,2026-09-18,ADCPSK101_10.33.7.12_2101_20250309T0000_UTC.dat
RS03ASHS-MJ03B-07-TMPSFA301,1.0,2014,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/TMPSFA301/2014/09/TMPSFA301_10.31.7.7_2101_20140929T0000_UTC.dat,21968,,
RS03ASHS-MJ03B-07-TMPSFA301,2.0,2017,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/TMPSFA301/2017/08/TMPSFA301_10.31.7.7_2101_20170815T0007_UTC.dat,21969,,
RS03ASHS-MJ03B-10-CTDPFB304,1.0,2017,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2017/08/CTDPFB304_10.31.7.10_2101_20170815T0007_UTC.dat,209,,
RS03ASHS-MJ03B-10-CTDPFB304,2.0,2018,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2018/07/CTDPFB304_10.31.7.10_2101_20180704T0836_UTC.dat,210,,
RS03ASHS-MJ03B-10-CTDPFB304,3.0,2019,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2019/07/CTDPFB304_10.31.7.10_2101_20190705T2005_UTC.dat,209,,
RS03ASHS-MJ03B-10-CTDPFB304,4.0,2020,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2020/08/CTDPFB304_10.31.7.10_2101_20200806T0000_UTC.dat,210,,
RS03ASHS-MJ03B-10-CTDPFB304,5.0,2021,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2021/08/CTDPFB304_10.31.7.10_2101_20210831T0441_UTC.dat,209,,
RS03ASHS-MJ03B-10-CTDPFB304,6.0,2022,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2022/08/CTDPFB304_10.31.7.10_2101_20220816T1913_UTC.dat,210,,
RS03ASHS-MJ03B-10-CTDPFB304,7.0,2023,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2023/09/CTDPFB304_10.31.7.10_2101_20230906T0001_UTC.dat,209,,
RS03ASHS-MJ03B-10-CTDPFB304,8.0,2024,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2024/08/CTDPFB304_10.31.7.10_2101_20240831T1259_UTC.dat,210,,
RS03ASHS-MJ03B-10-CTDPFB304,9.0,2025,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2025/08/CTDPFB304_10.31.7.10_2101_20250809T1624_UTC.dat,209,,
RS03ASHS-MJ03B-10-CTDPFB304,10.0,2026,https://rawdata.oceanobservatories.org/files/RS03ASHS/MJ03B/CTDPFB304/2026/08/CTDPFB304_10.31.7.10_2101_20260813T0000_UTC.dat,210,2026-09-18,CTDPFB304_10.31.7.10_2101_20260813T0000_UTC.dat
RS03AXBS-LJ03A-10-ADCPTE303,1.0,2014,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/ADCPTE303/2015/01/ADCPTE303_10.31.5.10_2101_20150108T0000_UTC.dat,19224,2026-09-18,ADCPTE303_10.31.5.10_2101_20150108T0000_UTC.dat
RS03AXBS-LJ03A-10-ADCPTE303,2.0,2015,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/ADCPTE303/2016/01/ADCPTE303_10.31.5.10_2101_20160111T0000_UTC.dat,23443,2026-09-18,ADCPTE303_10.31.5.10_2101_20160111T0000_UTC.dat
RS03AXBS-LJ03A-10-ADCPTE303,3.0,2016,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/ADCPTE303/2017/01/ADCPTE303_10.31.5.10_2101_20170120T0000_UTC.dat,19224,2026-09-18,ADCPTE303_10.31.5.10_2101_20170120T0000_UTC.dat
RS03AXBS-LJ03A-10-ADCPTE303,4.0,2017,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/ADCPTE303/2020/02/ADCPTE303_10.31.5.10_2101_20200213T0000_UTC.dat,23443,2026-09-18,ADCPTE303_10.31.5.10_2101_20200213T0000_UTC.dat
RS03AXBS-LJ03A-10-ADCPTE303,5.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/ADCPTE303/2024/09/ADCPTE303_10.31.5.10_2101_20240908T0000_UTC.dat,18471,2026-09-18,ADCPTE303_10.31.5.10_2101_20240908T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,1.0,2014,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2015/01/OPTAAC303_10.31.5.11_2101_20150109T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20150109T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,2.0,2015,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2016/01/OPTAAC303_10.31.5.11_2101_20160111T0000_UTC.dat,141,2026-09-18,OPTAAC303_10.31.5.11_2101_20160111T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,3.0,2016,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2017/01/OPTAAC303_10.31.5.11_2101_20170109T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20170109T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,4.0,2017,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2018/01/OPTAAC303_10.31.5.11_2101_20180119T0000_UTC.dat,191,2026-09-18,OPTAAC303_10.31.5.11_2101_20180119T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,5.0,2018,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2018/12/OPTAAC303_10.31.5.11_2101_20181228T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20181228T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,6.0,2019,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2020/01/OPTAAC303_10.31.5.11_2101_20200111T0000_UTC.dat,155,2026-09-18,OPTAAC303_10.31.5.11_2101_20200111T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,7.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2021/02/OPTAAC303_10.31.5.11_2101_20210203T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20210203T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,8.0,2021,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2022/02/OPTAAC303_10.31.5.11_2101_20220215T2300_UTC.dat,250,2026-09-18,OPTAAC303_10.31.5.11_2101_20220215T2300_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,9.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2023/03/OPTAAC303_10.31.5.11_2101_20230308T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20230308T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,10.0,2023,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2024/03/OPTAAC303_10.31.5.11_2101_20240307T0000_UTC.dat,250,2026-09-18,OPTAAC303_10.31.5.11_2101_20240307T0000_UTC.dat
RS03AXBS-LJ03A-11-OPTAAC303,11.0,2024,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/OPTAAC303/2025/09/OPTAAC303_10.31.5.11_2101_20250911T0000_UTC.dat,156,2026-09-18,OPTAAC303_10.31.5.11_2101_20250911T0000_UTC.dat
RS03AXBS-LJ03A-12-CTDPFB301,1.0,2014,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2014/08/CTDPFB301_10.31.5.12_2101_20140822_UTC.dat,31,,
RS03AXBS-LJ03A-12-CTDPFB301,2.0,2015,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2015/07/CTDPFB301_10.31.5.12_2101_20150714T2225_UTC.dat,128,,
RS03AXBS-LJ03A-12-CTDPFB301,3.0,2016,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2016/07/CTDPFB301_10.31.5.12_2101_20160712T2102_UTC.dat,31,,
RS03AXBS-LJ03A-12-CTDPFB301,4.0,2017,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2017/07/CTDPFB301_10.31.5.12_2101_20170731T2218_UTC.dat,128,,
RS03AXBS-LJ03A-12-CTDPFB301,5.0,2018,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2018/07/CTDPFB301_10.31.5.12_2101_20180709T1541_UTC.dat,31,,
RS03AXBS-LJ03A-12-CTDPFB301,6.0,2019,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2019/06/CTDPFB301_10.31.5.12_2101_20190617T2104_UTC.dat,119,,
RS03AXBS-LJ03A-12-CTDPFB301,7.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2020/08/CTDPFB301_10.31.5.12_2101_20200805T1554_UTC.dat,31,,
RS03AXBS-LJ03A-12-CTDPFB301,8.0,2021,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2021/08/CTDPFB301_10.31.5.12_2101_20210804T1746_UTC.dat,128,,
RS03AXBS-LJ03A-12-CTDPFB301,9.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2022/08/CTDPFB301_10.31.5.12_2101_20220830T0000_UTC.dat,31,,
RS03AXBS-LJ03A-12-CTDPFB301,10.0,2023,https://rawdata.oceanobservatories.org/files/RS03AXBS/LJ03A/CTDPFB301/2023/09/CTDPFB301_10.31.5.12_2101_20230913T1403_UTC.dat,128,,
RS03AXBS-LJ03A-12-CTDPFB301,11.0,2024,none,-99999,2026-09-18,CTDPFB301_10.31.5.12_2101_20240902T0000_UTC.dat CTDPFB301_10.31.5.12_2101_20240903T0000_UTC.dat CTDPFB301_10.31.5.12_2101_20240903T2012_UTC.dat CTDPFB301_10.31.5.12_2101_20240904T0000_UTC.dat CTDPFB301_10.31.5.12_2101_20240904T1752_UTC.dat CTDPFB301_10.31.5.12_2101_20240905T0000_UTC.dat CTDPFB301_10.31.5.12_2101_20240905T1709_UTC.dat CTDPFB301_10.31.5.12_2101_20240906T0000_UTC.dat CTDPFB301_10.31.5.12_2101_20240907T0000_UTC.dat
RS03AXBS-MJ03A-06-PRESTA301,1.0,2014,none,-99999,2026-09-19,PRESTA301_10.31.2.6_2101_20140821T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140822T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140823T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140824T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140825T0000_UTC.dat PRESTA301_10.31.2.6_2101_20150726T0000_UTC.dat PRESTA301_10.31.2.6_2101_20150727T0000_UTC.dat PRESTA301_10.31.2.6_2101_20150725T0000_UTC.dat PRESTA301_10.31.2.6_2101_20150728T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140821T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140822T0000_UTC.dat PRESTA301_10.31.2.6_2101_20140823T0000_UTC.dat
RS03AXBS-MJ03A-06-PRESTA301,2.0,2016,https://rawdata.oceanobservatories.org/files/RS03AXBS/MJ03A/PRESTA301/2016/07/PRESTA301_10.31.2.6_2101_20160713T2050_UTC.dat,05400048,2026-09-19,PRESTA301_10.31.2.6_2101_20160713T2050_UTC.dat
RS03AXBS-MJ03A-06-PRESTA301,3.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXBS/MJ03A/PRESTA301/2020/08/PRESTA301_10.31.2.6_2101_20200806T0537_UTC.dat,05400029,2026-09-19,PRESTA301_10.31.2.6_2101_20200806T0537_UTC.dat
RS03AXBS-MJ03A-06-PRESTA301,4.0,2022,none,-99999,2026-09-19,PRESTA301_10.31.2.6_2101_20220830T0134_UTC.dat PRESTA301_10.31.2.6_2101_20220831T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220901T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220902T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220903T0000_UTC.dat PRESTA301_10.31.2.6_2101_20240909T0000_UTC.dat PRESTA301_10.31.2.6_2101_20240908T0000_UTC.dat PRESTA301_10.31.2.6_2101_20240910T0000_UTC.dat PRESTA301_10.31.2.6_2101_20240907T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220902T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220903T0000_UTC.dat PRESTA301_10.31.2.6_2101_20220904T0000_UTC.dat
RS03AXPD-DP03A-00-ENG000000,1.0,2014,none,-99999,2026-09-18,
RS03AXPD-DP03A-00-ENG000000,2.0,2015,none,-99999,2026-09-18,
RS03AXPD-DP03A-00-ENG000000,3.0,2017,none,-99999,2026-09-18,
RS03AXPD-DP03A-00-ENG000000,4.0,2018,none,-99999,2026-09-18,
RS03AXPD-DP03A-00-ENG000000,5.0,2019,none,-99999,2026-09-18,
RS03AXPD-DP03A-00-ENG000000,6.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2021/01/24/sernums_hi-res_2508_20210124T043840_UTC.txt,4,2026-09-18,sernums_hi-res_2508_20210124T043840_UTC.txt
RS03AXPD-DP03A-00-ENG000000,7.0,2021,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2022/01/01/sernums_hi-res_1737_20220101T002432_UTC.txt,6,2026-09-18,sernums_hi-res_1737_20220101T002432_UTC.txt
RS03AXPD-DP03A-00-ENG000000,8.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2023/02/05/sernums_hi-res_2579_20230205T223110_UTC.txt,7,2026-09-18,sernums_hi-res_2579_20230205T223110_UTC.txt
RS03AXPD-DP03A-00-ENG000000,9.0,2023,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2024/03/05/sernums_hi-res_1115_20240305T120027_UTC.txt,2,2026-09-18,sernums_hi-res_1115_20240305T120027_UTC.txt
RS03AXPD-DP03A-00-ENG000000,10.0,2024,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2025/02/18/sernums_hi-res_1009_20250218T022639_UTC.txt,3,2026-09-18,sernums_hi-res_1009_20250218T022639_UTC.txt
RS03AXPD-DP03A-01-CTDPFL304,1.0,2014,none,-99999,2026-09-18,
RS03AXPD-DP03A-01-CTDPFL304,2.0,2015,none,-99999,2026-09-18,
RS03AXPD-DP03A-01-CTDPFL304,3.0,2017,none,-99999,2026-09-18,
RS03AXPD-DP03A-01-CTDPFL304,4.0,2018,none,-99999,2026-09-18,
RS03AXPD-DP03A-01-CTDPFL304,5.0,2019,none,-99999,2026-09-18,
RS03AXPD-DP03A-01-CTDPFL304,6.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2021/01/24/sernums_hi-res_2508_20210124T043840_UTC.txt,144,2026-09-18,sernums_hi-res_2508_20210124T043840_UTC.txt
RS03AXPD-DP03A-01-CTDPFL304,7.0,2021,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2022/01/01/sernums_hi-res_1737_20220101T002432_UTC.txt,138,2026-09-18,sernums_hi-res_1737_20220101T002432_UTC.txt
RS03AXPD-DP03A-01-CTDPFL304,8.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2023/02/05/sernums_hi-res_2579_20230205T223110_UTC.txt,145,2026-09-18,sernums_hi-res_2579_20230205T223110_UTC.txt
RS03AXPD-DP03A-01-CTDPFL304,9.0,2023,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2024/03/05/sernums_hi-res_1115_20240305T120027_UTC.txt,137,2026-09-18,sernums_hi-res_1115_20240305T120027_UTC.txt
RS03AXPD-DP03A-01-CTDPFL304,10.0,2024,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2025/02/18/sernums_hi-res_1009_20250218T022639_UTC.txt,139,2026-09-18,sernums_hi-res_1009_20250218T022639_UTC.txt
RS03AXPD-DP03A-02-VEL3DA303,1.0,2014,none,-99999,2026-09-18,
RS03AXPD-DP03A-02-VEL3DA303,2.0,2015,none,-99999,2026-09-18,
RS03AXPD-DP03A-02-VEL3DA303,3.0,2017,none,-99999,2026-09-18,
RS03AXPD-DP03A-02-VEL3DA303,4.0,2018,none,-99999,2026-09-18,
RS03AXPD-DP03A-02-VEL3DA303,5.0,2019,none,-99999,2026-09-18,
RS03AXPD-DP03A-02-VEL3DA303,6.0,2020,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2021/01/24/sernums_hi-res_2508_20210124T043840_UTC.txt,1148,2026-09-18,sernums_hi-res_2508_20210124T043840_UTC.txt
RS03AXPD-DP03A-02-VEL3DA303,7.0,2021,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2022/01/01/sernums_hi-res_1737_20220101T002432_UTC.txt,1215,2026-09-18,sernums_hi-res_1737_20220101T002432_UTC.txt
RS03AXPD-DP03A-02-VEL3DA303,8.0,2022,https://rawdata.oceanobservatories.org/files/RS03AXPD/PD03A/eng_data/2023/02/05/sernums_hi-res_2579_20230205T223110_UTC.txt,1131,2026-09-18,sernums_hi-res_2579_20230205T223110_UTC.txt
